iter	RMSE
0	3.967768771
1	3.603540124
2	3.266981329
3	2.972633677
4	2.690141538
5	2.446022698
6	2.231504
7	2.022772355
8	1.837216145
9	1.662663474
10	1.507836308
11	1.372337722
12	1.252728564
13	1.138380382
14	1.033696514
15	0.9394651312
16	0.858128844
17	0.7818840546
18	0.7151835119
19	0.6548807195
20	0.5997598506
21	0.5456936478
22	0.49816159
23	0.4545853956
24	0.4166821788
25	0.3816236626
26	0.349899647
27	0.3205840735
28	0.2950205145
29	0.2725747596
30	0.2520928333
31	0.2339667729
32	0.2162312439
33	0.2006246295
34	0.1861763126
35	0.1742504512
36	0.1627331039
37	0.1530259963
38	0.1437018843
39	0.1352009544
40	0.1274800533
41	0.1204335443
42	0.1141298622
43	0.1086699108
44	0.1033711357
45	0.09902852824
46	0.09472655749
47	0.09066979616
48	0.08718620986
49	0.08378799745
50	0.08086826825
51	0.07832271509
52	0.07598070063
53	0.07368703385
54	0.07135890411
55	0.06941863528
56	0.06793094648
57	0.06670064479
58	0.06586598465
59	0.06415955315
60	0.06227998901
61	0.06085245666
62	0.05942925398
63	0.05851625332
64	0.05707104723
65	0.05627254897
66	0.05560996028
67	0.05472300607
68	0.05390461094
69	0.05287598026
70	0.05238035084
71	0.05123422744
72	0.05025123397
73	0.0499428538
74	0.0486837529
75	0.04784017729
76	0.04733945779
77	0.04660932871
78	0.04630093981
79	0.04571137188
80	0.04543061655
81	0.04461104875
82	0.04371261895
83	0.04318307564
84	0.04252574447
85	0.04175692991
86	0.04139680298
87	0.04102016537
88	0.04051822319
89	0.04030260459
90	0.03973957426
91	0.0395581125
92	0.03932918413
93	0.03889108694
94	0.03881150395
95	0.0380065188
96	0.03769887761
97	0.03761515027
98	0.03697898933
99	0.03620724953
100	0.03603200893
101	0.03542740366
102	0.03513095395
103	0.03490517425
104	0.03440285717
105	0.03422134768
106	0.0337635822
107	0.03369151697
108	0.03311520452
109	0.03307804805
110	0.03251274453
111	0.0320133074
112	0.03157368758
113	0.03131324057
114	0.0311248979
115	0.03078051771
116	0.03034213872
117	0.03026512525
118	0.03005399073
119	0.02953343759
120	0.02918555824
121	0.0290485577
122	0.02878026892
123	0.02872172046
124	0.02852142709
125	0.02848689881
126	0.02813006118
127	0.02808341529
128	0.02804803034
129	0.02743721069
130	0.0272027314
131	0.02679528052
132	0.02643203163
133	0.02608769371
134	0.0256606083
135	0.025137921
136	0.02486486719
137	0.02459879628
138	0.02433233638
139	0.0239225906
140	0.02353601574
141	0.02352305269
142	0.02348000789
143	0.0232677328
144	0.02307720797
145	0.02292807386
146	0.02289684845
147	0.0228664484
148	0.02245680761
149	0.0221087905
150	0.02170801079
151	0.02140202773
152	0.02112419984
153	0.0209695457
154	0.02076405498
155	0.02039000401
156	0.02035338761
157	0.02022406269
158	0.02000017354
159	0.01999179705
160	0.01988044786
161	0.01987259595
162	0.01974515779
163	0.01971444772
164	0.01939477189
165	0.01914139715
166	0.01892943924
167	0.01890656381
168	0.01876392016
169	0.01853710528
170	0.01829371771
171	0.01818000171
172	0.01807897607
173	0.01799164344
174	0.01771265163
175	0.01752341773
176	0.01730274803
177	0.01716875273
178	0.01695528495
179	0.01688664715
180	0.01686221619
181	0.01684139612
182	0.01661056994
183	0.01644492053
184	0.01642478037
185	0.01621945055
186	0.01612882657
187	0.01604708264
188	0.01585980794
189	0.01583846348
190	0.0156100578
191	0.01559159505
192	0.01543189758
193	0.01529595386
194	0.01529170871
195	0.01522262565
196	0.01505976666
197	0.01505593883
198	0.01495385772
199	0.01489366492
200	0.01487623585
201	0.01486019161
202	0.01484537364
203	0.01469016745
204	0.01464003032
205	0.01447840102
206	0.01426602291
207	0.0142501255
208	0.01413867661
209	0.01399004447
210	0.01397605807
211	0.01396235458
212	0.01386877302
213	0.01373718522
214	0.01362622297
215	0.01348931759
216	0.01335974993
217	0.01326850291
218	0.01323762535
219	0.01322488639
220	0.01317973198
221	0.01316840935
222	0.01303859337
223	0.01301978393
224	0.01292874405
225	0.01279863207
226	0.01268770189
227	0.012574658
228	0.01251286691
229	0.01238130471
230	0.01237138209
231	0.01234701762
232	0.01223430672
233	0.01216290442
234	0.01200034872
235	0.01199072079
236	0.01198193957
237	0.01185261944
238	0.01184387278
239	0.01184005494
240	0.01178706974
241	0.01162403189
242	0.01147916416
243	0.0113635532
244	0.01122207959
245	0.01113328711
246	0.01098546537
247	0.01087912387
248	0.01078578967
249	0.01074827819
250	0.01062052153
251	0.01058168098
252	0.01054784348
253	0.01048267678
254	0.01041067545
255	0.010328868
256	0.01027863704
257	0.01015621103
258	0.01009848271
259	0.01000848281
260	0.009929220283
261	0.009816770702
262	0.009752255242
263	0.009649505416
264	0.009603086969
265	0.009595647262
266	0.009532271527
267	0.009463594938
268	0.009440875325
269	0.009306396165
270	0.009262096666
271	0.009198715784
272	0.009158147367
273	0.009071705633
274	0.009014105193
275	0.009006340853
276	0.008871503376
277	0.00876908028
278	0.008664694147
279	0.008551832051
280	0.008435157776
281	0.008326111725
282	0.008319122458
283	0.008289909509
284	0.008205449013
285	0.00812634865
286	0.008084826498
287	0.008077051622
288	0.008039443356
289	0.008015965782
290	0.008008864786
291	0.007936156603
292	0.00791281397
293	0.007890451572
294	0.007838871082
295	0.0077176545
296	0.007711818885
297	0.007680974653
298	0.007653028466
299	0.007633599372
300	0.007603802027
301	0.007563932115
302	0.007543538882
303	0.007477063584
304	0.007441456479
305	0.007341984256
306	0.007268974605
307	0.007203069968
308	0.007161448823
309	0.007136125335
310	0.007097682788
311	0.007028905762
312	0.006992828429
313	0.00693341084
314	0.006918717682
315	0.006830970141
316	0.006794939909
317	0.006718244398
318	0.006689941353
319	0.006646174217
320	0.006568789131
321	0.006546983869
322	0.006515788412
323	0.006459254214
324	0.006427657518
325	0.006414387893
326	0.006384714
327	0.0063649476
328	0.006296066615
329	0.006267122331
330	0.006235621315
331	0.006207047231
332	0.006201822215
333	0.006190280467
334	0.006112683139
335	0.006107913382
336	0.006052024782
337	0.006047493059
338	0.005999135212
339	0.005953637858
340	0.005857513263
341	0.005840445133
342	0.005784029222
343	0.005773583323
344	0.005738377224
345	0.005686601196
346	0.005674486397
347	0.00561830455
348	0.005586309343
349	0.00557098837
350	0.0055556597
351	0.005544888105
352	0.005521187437
353	0.005511261101
354	0.005447644936
355	0.005433855176
356	0.005366880426
357	0.005330584962
358	0.005302032003
359	0.005273643639
360	0.005221859386
361	0.005190498379
362	0.005140879633
363	0.005104326061
364	0.005059516375
365	0.005026596601
366	0.005002057167
367	0.004939375189
368	0.00491876161
369	0.004897753442
370	0.004864785064
371	0.004838362443
372	0.00483281067
373	0.004807910189
374	0.004794502392
375	0.00479069455
376	0.004776766371
377	0.00475296715
378	0.00470070367
379	0.004674417686
380	0.004654533682
381	0.004607200982
382	0.00456273504
383	0.00455931929
384	0.004518402568
385	0.004484302987
386	0.004467688947
387	0.004438185953
388	0.004397649817
389	0.004385755192
390	0.004372019333
391	0.004316765115
392	0.004299856818
393	0.004283924207
394	0.004247567692
395	0.004237238252
396	0.004204111326
397	0.004191097474
398	0.004176361578
399	0.004162962785
400	0.00413639448
401	0.004102775209
402	0.004067402243
403	0.004031344866
404	0.004008431048
405	0.003971389192
406	0.003950579158
407	0.003925644537
408	0.003904084664
409	0.003891527737
410	0.003882313996
411	0.003879488566
412	0.003871031191
413	0.003868359031
414	0.003860043155
415	0.003845586864
416	0.003822161189
417	0.003803962853
418	0.003795064039
419	0.003732928697
420	0.003706766763
421	0.003686019142
422	0.003668135196
423	0.00365321293
424	0.003638996348
425	0.003625121173
426	0.003616783379
427	0.003594103071
428	0.003571631255
429	0.003550840771
430	0.003542867803
431	0.003499378017
432	0.003479485388
433	0.003451501297
434	0.003421122111
435	0.0033962384
436	0.003385866346
437	0.003379310277
438	0.003365382081
439	0.003343275856
440	0.003335901793
441	0.003288445898
442	0.003279457796
443	0.003265815389
444	0.003246326943
445	0.003230827491
446	0.003228779858
447	0.003216663445
448	0.003199911095
449	0.00319441464
450	0.003176485201
451	0.003158561164
452	0.003138720425
453	0.003133702813
454	0.003131800585
455	0.003112752837
456	0.003094409518
457	0.003067074651
458	0.003031189064
459	0.003013902679
460	0.003012139518
461	0.003010473353
462	0.002994096202
463	0.002954378088
464	0.00292743174
465	0.002909401908
466	0.002906652384
467	0.002905125501
468	0.002903642407
469	0.002890685986
470	0.002889253562
471	0.002864272205
472	0.002840786704
473	0.00281094091
474	0.002809640005
475	0.002782187377
476	0.002740304679
477	0.002716746385
478	0.002702141172
479	0.002700814882
480	0.002684111433
481	0.002649459775
482	0.002631088975
483	0.002602034359
484	0.002587780191
485	0.002586483458
486	0.002585277362
487	0.002568523917
488	0.002555377419
489	0.002531280583
490	0.002507576647
491	0.0025063482
492	0.002485979413
493	0.002467484704
494	0.002443953817
495	0.002442781095
496	0.002441667539
497	0.002431189106
498	0.002430158056
499	0.00242914702
500	0.002406977631
501	0.002392231349
502	0.002371387021
503	0.002339815404
504	0.002305051389
505	0.002284997427
506	0.002262221093
507	0.002261897085
508	0.00225209291
509	0.002234376909
510	0.002209958627
511	0.002201344451
512	0.002189728971
513	0.00216866929
514	0.002167634433
515	0.002151077402
516	0.00213865724
517	0.002126896941
518	0.002107970327
519	0.00209306265
520	0.002092052691
521	0.002084467399
522	0.002074341818
523	0.002063556924
524	0.002040527319
525	0.002027267169
526	0.002026224819
527	0.002012583208
528	0.002007997092
529	0.001992193808
530	0.00198036325
531	0.001963116647
532	0.001948105711
533	0.001944044626
534	0.001943025321
535	0.00192956983
536	0.001928636961
537	0.001913576822
538	0.001899410347
539	0.001898489316
540	0.001887588001
541	0.001886728496
542	0.001875673686
543	0.001869064808
544	0.001851314443
545	0.001850485365
546	0.001840612232
547	0.001840395062
548	0.001827891837
549	0.001813700325
550	0.001812897618
551	0.001812134821
552	0.001811404932
553	0.001800748255
554	0.001794856567
555	0.001794161836
556	0.00176727474
557	0.001751821851
558	0.001725698215
559	0.001721078301
560	0.001716798658
561	0.001692084785
562	0.001691897861
563	0.001686633145
564	0.001672523494
565	0.001654960126
